date,team,elo_before
2021-12-06,Iraq,1655.8205312348855
2021-12-06,Syria,1566.6861307971403
2021-12-06,Mauritania,1458.761739757878
2021-12-06,Tunisia,1704.174868770639
2021-12-06,United Arab Emirates,1608.0429743458606
2021-12-06,Cambodia,1157.6055163177593
2021-12-06,Malaysia,1380.3098307780917
2021-12-06,Laos,1081.3506402831074
2021-12-06,Vietnam,1464.9262812752613
2021-12-07,Morocco,1744.7878620387444
2021-12-07,Saudi Arabia,1725.8041798044615
2021-12-07,Jordan,1588.7690380184029
2021-12-07,Palestine,1525.5001757870284
2021-12-07,Lebanon,1487.2868029553574
2021-12-07,Sudan,1441.9559550416425
2021-12-07,Algeria,1755.2014215978745
2021-12-07,Egypt,1701.6674160682937
2021-12-08,Mexico,1866.939891791971
2021-12-08,Chile,1785.6569360130732
2021-12-08,Myanmar,1253.8315576415064
2021-12-08,Timor-Leste,1002.1593229693756
2021-12-08,Singapore,1315.940759220454
2021-12-08,Philippines,1367.7955916079732
2021-12-09,Tanzania,1458.227618430748
2021-12-09,Uganda,1539.5908341125999
2021-12-09,Malaysia,1384.6540673234426
2021-12-09,Laos,1079.3700220035064
2021-12-09,Indonesia,1320.270015354361
2021-12-09,Cambodia,1153.2612797724084
2021-12-10,Tunisia,1711.4764818968026
2021-12-10,Oman,1603.7934344645196
2021-12-10,Qatar,1724.779471510835
2021-12-10,United Arab Emirates,1600.741361219697
2021-12-11,El Salvador,1598.964539442651
2021-12-11,Chile,1787.9546788184884
2021-12-11,Morocco,1754.2420108410872
2021-12-11,Algeria,1753.6726683278657
2021-12-11,Thailand,1442.1130582644405
2021-12-11,Myanmar,1257.63546311419
2021-12-11,Timor-Leste,998.355417496692
2021-12-11,Philippines,1359.1725187241937
2021-12-11,Egypt,1703.1961693383025
2021-12-11,Jordan,1596.9678794857746
2021-12-12,Laos,1076.4275867505817
2021-12-12,Indonesia,1325.8020567252108
2021-12-12,Vietnam,1466.9068995548623
2021-12-12,Malaysia,1387.5965025763674
2021-12-14,Philippines,1361.3995085659715
2021-12-14,Thailand,1447.251842223564
2021-12-14,Singapore,1324.5638321042336
2021-12-14,Timor-Leste,996.128427654914
2021-12-15,Qatar,1729.0976549978452
2021-12-15,Algeria,1753.6890553079945
2021-12-15,Tunisia,1718.4726865751402
2021-12-15,Egypt,1710.2305150968655
2021-12-15,Indonesia,1329.646873963062
2021-12-15,Vietnam,1474.663003727325
2021-12-15,Cambodia,1147.7292384015586
2021-12-15,Laos,1072.5827695127305
2021-12-18,Qatar,1716.9606723251452
2021-12-18,Egypt,1700.4676993694993
2021-12-18,Tunisia,1728.2355023025063
2021-12-18,Algeria,1765.8260379806945
2021-12-18,USA,1882.8335350899185
2021-12-18,Bosnia and Herzegovina,1621.3152163826592
2021-12-18,Singapore,1326.1289659319202
2021-12-18,Thailand,1454.829908222583
2021-12-18,Myanmar,1252.4966791550667
2021-12-18,Philippines,1353.8214425669523
2021-12-19,Vietnam,1470.7157102320905
2021-12-19,Cambodia,1155.5994570746518
2021-12-19,Malaysia,1379.8403984039046
2021-12-19,Indonesia,1333.5941674582966
2021-12-22,Singapore,1316.9531714945151
2021-12-22,Indonesia,1344.9174351701756
2021-12-23,Vietnam,1473.5189264547687
2021-12-23,Thailand,1464.0057026599882
2021-12-25,Singapore,1314.9090240155738
2021-12-25,Indonesia,1346.961582649117
2021-12-26,Thailand,1474.279446842895
2021-12-26,Vietnam,1463.245182271862
2021-12-29,Indonesia,1358.8927098133106
2021-12-29,Thailand,1473.9619619149582
2021-12-30,Mauritania,1471.7718534262551
2021-12-30,Burkina Faso,1635.7292810758554
2021-12-30,Sudan,1433.2533282871238
2021-12-30,Ethiopia,1453.2521720048142
2021-12-31,Malawi,1428.4760104018565
2021-12-31,Comoros,1423.4114433243308
2022-01-01,Thailand,1480.7660122733344
2022-01-01,Indonesia,1352.0886594549345
2022-01-02,Gabon,1511.8008483588683
2022-01-02,Burkina Faso,1631.3318892915224
2022-01-02,Sudan,1423.8283063945207
2022-01-02,Zimbabwe,1452.9255083041899
2022-01-03,Rwanda,1394.2154804897757
2022-01-03,Guinea,1532.237402060123
2022-01-04,Mauritania,1476.169245210588
2022-01-04,Gabon,1505.1116240167783
2022-01-05,Algeria,1774.7482974565532
2022-01-05,Ghana,1675.665881531142
2022-01-06,Rwanda,1405.3054914315007
2022-01-06,Guinea,1521.147391118398
2022-01-09,Cameroon,1684.8561167004032
2022-01-09,Burkina Faso,1638.0211136336125
2022-01-09,Ethiopia,1462.6771938974173
2022-01-09,Cape Verde,1567.9673983289497
2022-01-10,Senegal,1779.2033216714158
2022-01-10,Zimbabwe,1452.0899760202833
2022-01-10,Guinea,1530.6917403231553
2022-01-10,Malawi,1438.3302507676174
2022-01-10,Morocco,1754.2256238609584
2022-01-10,Ghana,1668.4428258543596
2022-01-10,Comoros,1413.5572029585699
2022-01-10,Gabon,1504.280516955333
2022-01-11,Nigeria,1693.7708062739218
2022-01-11,Egypt,1703.700393134768
2022-01-11,Sudan,1424.6638386784273
2022-01-11,Guinea-Bissau,1493.6784828466775
2022-01-11,Algeria,1781.9713531333357
2022-01-11,Sierra Leone,1500.7087113750638
2022-01-12,Iceland,1576.9873786272692
2022-01-12,Uganda,1550.1267299956066
2022-01-12,Equatorial Guinea,1512.2164893188867
2022-01-12,Ivory Coast,1694.5502281508002
2022-01-12,Tunisia,1719.3132428266476
2022-01-12,Mali,1681.9620742951774
2022-01-12,Mauritania,1477.0003522720333
2022-01-12,Gambia,1453.9568151317749
2022-01-13,Cameroon,1690.864720297924
2022-01-13,Ethiopia,1455.6182028976316
2022-01-13,Cape Verde,1575.0263893287354
2022-01-13,Burkina Faso,1632.0125100360917
2022-01-14,Senegal,1781.8441788374193
2022-01-14,Guinea,1538.0942642334055
2022-01-14,Malawi,1430.9277268573671
2022-01-14,Zimbabwe,1449.4491188542797
2022-01-14,Morocco,1761.8055739509707
2022-01-14,Comoros,1406.1106561634203
2022-01-14,Gabon,1511.7270637504826
2022-01-14,Ghana,1660.8628757643473
2022-01-15,South Korea,1806.3517245318715
2022-01-15,Iceland,1576.2158036395845
2022-01-15,Nigeria,1704.0565249704
2022-01-15,Sudan,1426.624519286883
2022-01-15,Guinea-Bissau,1491.7178022382218
2022-01-15,Egypt,1693.41467443829
2022-01-16,Ivory Coast,1699.7362766278313
2022-01-16,Sierra Leone,1507.4020698511183
2022-01-16,Colombia,1870.9708740524125
2022-01-16,Honduras,1587.403886271825
2022-01-16,Peru,1796.7746633531938
2022-01-16,Panama,1696.3261703165651
2022-01-16,Gambia,1464.6190906232323
2022-01-16,Mali,1693.0330047981533
2022-01-16,Tunisia,1708.2423123236717
2022-01-16,Mauritania,1466.3380767805759
2022-01-16,Algeria,1775.2779946572812
2022-01-16,Equatorial Guinea,1507.0304408418556
2022-01-17,Burkina Faso,1640.3868693873026
2022-01-17,Ethiopia,1453.0828239837601
2022-01-17,Cameroon,1693.4000992117954
2022-01-17,Cape Verde,1566.6520299775245
2022-01-18,Gabon,1515.7739850966102
2022-01-18,Morocco,1764.0915884957928
2022-01-18,Ghana,1656.8159544182197
2022-01-18,Comoros,1403.8246416185982
2022-01-18,Moldova,1242.3416831910838
2022-01-18,Uganda,1550.8983049832914
2022-01-18,Malawi,1441.4603109617017
2022-01-18,Senegal,1775.790553664077
2022-01-18,Zimbabwe,1438.9165347499452
2022-01-18,Guinea,1544.147889406748
2022-01-19,Egypt,1698.1841671400648
2022-01-19,Sudan,1423.2565684336926
2022-01-19,Guinea-Bissau,1486.948309536447
2022-01-19,Nigeria,1707.4244758235905
2022-01-20,South Korea,1810.5522440305656
2022-01-20,Moldova,1239.4462102201062
2022-01-20,Peru,1791.5703061862278
2022-01-20,Jamaica,1682.8924742418694
2022-01-20,Ivory Coast,1694.704273730242
2022-01-20,Algeria,1758.7966301554056
2022-01-20,Sierra Leone,1512.4340727487076
2022-01-20,Equatorial Guinea,1523.511805343731
2022-01-20,Gambia,1470.385583356696
2022-01-20,Tunisia,1712.2224507016954
2022-01-20,Mali,1687.2665120646896
2022-01-20,Mauritania,1462.3579384025522
2022-01-21,Bolivia,1674.6203747722948
2022-01-21,Trinidad & Tobago,1510.8611582898188
2022-01-21,Iraq,1650.20362450025
2022-01-21,Uganda,1553.793777954269
2022-01-23,Burkina Faso,1635.4637722355524
2022-01-23,Gabon,1521.910238059352
2022-01-23,Nigeria,1711.8124877170817
2022-01-23,Tunisia,1696.2038255630212
2022-01-24,Cameroon,1687.6656983292892
2022-01-24,Comoros,1420.0440714635172
2022-01-24,Guinea,1531.2084278076468
2022-01-24,Gambia,1486.4042084953703
2022-01-25,Morocco,1757.955335533051
2022-01-25,Malawi,1448.9132314452972
2022-01-25,Senegal,1768.3376331804814
2022-01-25,Cape Verde,1572.3864308600307
2022-01-26,Ivory Coast,1706.5283555660255
2022-01-26,Egypt,1701.5926889922096
2022-01-26,Mali,1691.567753930448
2022-01-26,Equatorial Guinea,1533.1930705715422
2022-01-27,Lebanon,1495.989429709876
2022-01-27,South Korea,1811.2722591312802
2022-01-27,Bahrain,1594.9715204571733
2022-01-27,Uganda,1548.9128659473074
2022-01-27,Uzbekistan,1602.8172679305198
2022-01-27,South Sudan,1305.4654129705252
2022-01-27,Jamaica,1678.2674021364112
2022-01-27,Mexico,1864.6421489865556
2022-01-27,USA,1885.052549094433
2022-01-27,El Salvador,1593.9243162739128
2022-01-27,Honduras,1584.1336927879904
2022-01-27,Canada,1814.7411087090463
2022-01-27,Costa Rica,1691.8852305141145
2022-01-27,Panama,1701.5305274835312
2022-01-27,Indonesia,1355.6317529836151
2022-01-27,Timor-Leste,994.5632938272274
2022-01-27,Iran,1864.0499507265542
2022-01-27,Iraq,1655.0845365072116
2022-01-27,United Arab Emirates,1596.4231777326868
2022-01-27,Syria,1553.6760171287633
2022-01-27,Japan,1815.047900684244
2022-01-27,China,1614.248071500137
2022-01-27,Australia,1763.902395609031
2022-01-27,Vietnam,1463.5626671997986
2022-01-27,Saudi Arabia,1716.3500310021186
2022-01-27,Oman,1596.797229786182
2022-01-27,Paraguay,1720.756342690152
2022-01-27,Uruguay,1836.0363977844638
2022-01-27,Chile,1792.9949019872265
2022-01-27,Argentina,2006.9122542660195
2022-01-27,Ecuador,1804.8789761936027
2022-01-27,Brazil,2086.477149258052
2022-01-28,Jordan,1589.9335337272116
2022-01-28,New Zealand,1637.7009434003226
2022-01-28,Suriname,1493.0236060380835
2022-01-28,Barbados,1313.2051543355146
2022-01-28,Colombia,1874.241067536247
2022-01-28,Peru,1796.195378291686
2022-01-28,Venezuela,1660.3513362317171
2022-01-28,Bolivia,1678.2145553009618
2022-01-29,Nicaragua,1382.7000899328434
2022-01-29,Belize,1353.2086797010318
2022-01-29,Nepal,1208.9576062491058
2022-01-29,Mauritius,1233.1196539394202
2022-01-29,Cameroon,1689.8163421416955
2022-01-29,Gambia,1497.686676360639
2022-01-29,Burkina Faso,1632.3070469154836
2022-01-29,Tunisia,1706.6527769761321
2022-01-29,Kuwait,1461.104846571704
2022-01-29,Libya,1449.042713017309
2022-01-30,Indonesia,1356.9464593872453
2022-01-30,Timor-Leste,993.2485874235972
2022-01-30,Egypt,1701.7347393400644
2022-01-30,Morocco,1760.8438949959518
2022-01-30,Senegal,1773.2282933223614
2022-01-30,Equatorial Guinea,1537.4599386321133
2022-01-30,Canada,1827.5579575091424
2022-01-30,USA,1888.8613033322088
2022-01-30,Mexico,1879.76998277368
2022-01-30,Costa Rica,1706.7981649230167
2022-01-30,Panama,1686.617593074629
2022-01-30,Jamaica,1663.1395683492867
2022-01-30,Honduras,1571.3168439878943
2022-01-30,El Salvador,1590.1155620361371
2022-02-01,Suriname,1496.3532560655378
2022-02-01,Guyana,1395.3964482165286
2022-02-01,Nicaragua,1389.136524325999
2022-02-01,Belize,1346.7722453078761
2022-02-01,Lebanon,1487.0068897507467
2022-02-01,Iraq,1649.3052352045668
2022-02-01,Kuwait,1467.986821880525
2022-02-01,Libya,1442.160737708488
2022-02-01,Bahrain,1600.998926046329
2022-02-01,DR Congo,1588.0380040876264
2022-02-01,Nepal,1216.8088332755344
2022-02-01,Mauritius,1225.2684269129916
2022-02-01,Iran,1869.829252029199
2022-02-01,United Arab Emirates,1608.6391356234055
2022-02-01,Syria,1541.4600592380446
2022-02-01,South Korea,1820.2547990904095
2022-02-01,Vietnam,1459.9327632989243
2022-02-01,China,1608.2324587530798
2022-02-01,Argentina,2020.5799537676667
2022-02-01,Colombia,1844.8039251470111
2022-02-01,Brazil,2076.8818093985988
2022-02-01,Paraguay,1701.6353667043181
2022-02-01,Bolivia,1662.8565697303823
2022-02-01,Chile,1779.3272024855794
2022-02-01,Peru,1825.632520680922
2022-02-01,Ecuador,1814.474316053056
2022-02-01,Japan,1821.0635134313013
2022-02-01,Saudi Arabia,1725.1625219829853
2022-02-01,Uruguay,1855.1573737702977
2022-02-01,Venezuela,1675.7093218022967
2022-02-01,Oman,1587.9847388053154
2022-02-01,Australia,1767.5322995099052
2022-02-02,Burkina Faso,1644.4148157702862
2022-02-02,Senegal,1777.322235242957
2022-02-02,USA,1871.079696299923
2022-02-02,Honduras,1546.7258119182939
2022-02-02,Jamaica,1649.9626549855845
2022-02-02,Costa Rica,1719.9172159186332
2022-02-02,El Salvador,1614.7065941057376
2022-02-02,Canada,1845.3395645414282
2022-02-02,Mexico,1866.6509317780635
2022-02-02,Panama,1699.7945064383312
2022-02-03,Cameroon,1692.9539278054274
2022-02-03,Egypt,1713.4198112211477
2022-02-05,Cameroon,1690.7039179107917
2022-02-05,Burkina Faso,1638.063913849449
2022-02-06,Senegal,1783.6731371637943
2022-02-06,Egypt,1715.6698211157834
2022-03-17,Cook Islands,1335.8589866332015
2022-03-17,Solomon Islands,1505.2813202358902
2022-03-18,Papua New Guinea,1448.0872911292379
2022-03-18,New Zealand,1626.334684485037
2022-03-18,New Caledonia,1570.0056322655564
2022-03-18,Fiji,1511.830951932685
2022-03-18,Iraq,1645.7570002098296
2022-03-18,Zambia,1530.5031767540654
2022-03-19,Mauritius,1217.8438513019241
2022-03-19,Seychelles,1147.900670642059
2022-03-21,Papua New Guinea,1437.5334568835433
2022-03-21,New Caledonia,1546.6877773727654
2022-03-21,New Zealand,1636.8885187307317
2022-03-21,Fiji,1535.148806825476
2022-03-23,Malaysia,1368.5171306920256
2022-03-23,Philippines,1360.9850426255693
2022-03-23,Bahrain,1607.857566044637
2022-03-23,India,1387.4334424101673
2022-03-23,Gibraltar,1212.424270976481
2022-03-23,Grenada,1358.8916443836576
2022-03-23,Guadeloupe,1439.023355867756
2022-03-23,Cape Verde,1567.4957707181507
2022-03-23,Laos,1064.7125508396373
2022-03-23,Mongolia,1192.0033566968925
2022-03-23,Guinea-Bissau,1482.5602976429557
2022-03-23,Equatorial Guinea,1533.3659967115177
2022-03-23,Djibouti,1158.2146274630798
2022-03-23,South Sudan,1302.406532723508
2022-03-23,Tanzania,1447.6917225477412
2022-03-23,Central African Republic,1403.1562168512244
2022-03-23,Chad,1341.2551466407463
2022-03-23,Gambia,1494.5490906969071
2022-03-23,Seychelles,1152.4359731751645
2022-03-23,Lesotho,1370.1020131505563
2022-03-23,Somalia,1176.4587146580357
2022-03-23,Eswatini,1334.9905164525037
2022-03-23,Mozambique,1432.097867503586
2022-03-23,Niger,1398.1529950691688
2022-03-24,China,1585.4698783672186
2022-03-24,Saudi Arabia,1715.3790657127295
2022-03-24,Jamaica,1628.2373990564688
2022-03-24,El Salvador,1601.8910265528473
2022-03-24,Panama,1692.7106750561536
2022-03-24,Honduras,1543.527078449778
2022-03-24,Costa Rica,1741.642471847749
2022-03-24,Canada,1858.1551320943186
2022-03-24,Lebanon,1490.555124745484
2022-03-24,Syria,1534.7679851507435
2022-03-24,Iraq,1650.2488517277986
2022-03-24,United Arab Emirates,1604.1936477246475
2022-03-24,South Korea,1826.9468731777106
2022-03-24,Iran,1874.2747399279572
2022-03-24,Vietnam,1482.6953436847855
2022-03-24,Oman,1592.4854933146405
2022-03-24,Australia,1763.03154500058
2022-03-24,Japan,1830.846969701557
2022-03-24,Solomon Islands,1516.2345466577478
2022-03-24,Tahiti,1500.9185594625542
2022-03-24,Fiji,1520.843563918425
2022-03-24,Papua New Guinea,1463.618000772908
2022-03-24,New Zealand,1651.1937616377827
2022-03-24,New Caledonia,1520.6032334834006
2022-03-24,Brazil,2079.3176958399113
2022-03-24,Chile,1798.3797862702418
2022-03-24,Uruguay,1861.8285172812316
2022-03-24,Peru,1819.4434848443677
2022-03-24,Mexico,1873.734763160241
2022-03-24,USA,1874.2784297684389
2022-03-24,Paraguay,1699.1994802630054
2022-03-24,Ecuador,1820.6633518896103
2022-03-24,Portugal,1927.8822636646173
2022-03-24,Turkey,1713.7808448446208
2022-03-24,Italy,1972.7113658305
2022-03-24,North Macedonia,1614.5721686990898
2022-03-24,Colombia,1838.0144569481445
2022-03-24,Bolivia,1643.80398594572
2022-03-24,Mauritius,1213.3085487688186
2022-03-24,São Tomé and Príncipe,1273.2769824680022
2022-03-24,Wales,1809.5732416656633
2022-03-24,Austria,1725.3795336761316
2022-03-24,Armenia,1541.623524318169
2022-03-24,Montenegro,1521.0837450712804
2022-03-24,Guatemala,1579.9247064212348
2022-03-24,Cuba,1409.0272897171244
2022-03-24,Hungary,1723.921864921635
2022-03-24,Serbia,1821.4286744765166
2022-03-24,Kosovo,1494.9666986098612
2022-03-24,Burkina Faso,1642.194830046932
2022-03-24,Sweden,1798.3110462620439
2022-03-24,Czechia,1776.7215203392732
2022-03-24,Scotland,1721.288206523904
2022-03-24,Poland,1738.5206696383846
2022-03-24,Thailand,1477.2229187446537
2022-03-24,Nepal,1224.2334088866019
2022-03-24,Togo,1457.9306820856461
2022-03-24,Sierra Leone,1502.7528075208966
2022-03-24,Estonia,1449.711015747898
2022-03-24,Cyprus,1341.003135680324
2022-03-24,Moldova,1238.7261951193916
2022-03-24,Kazakhstan,1368.2068623309651
2022-03-24,Liberia,1444.914880463239
2022-03-24,Benin,1540.9456647323163
2022-03-24,Maldives,1193.936001737088
2022-03-24,Bangladesh,1169.9259248061194
2022-03-25,France,2075.0114900203375
2022-03-25,Ivory Coast,1706.3863052181707
2022-03-25,Egypt,1717.602496460563
2022-03-25,Senegal,1781.7404618190146
2022-03-25,Ghana,1640.5965245733007
2022-03-25,Nigeria,1701.3635363039707
2022-03-25,DR Congo,1581.1793640893184
2022-03-25,Morocco,1749.1588231148685
2022-03-25,Cape Verde,1573.9578363759317
2022-03-25,Liechtenstein,1181.0567335689238
2022-03-25,Bosnia and Herzegovina,1619.0962023781447
2022-03-25,Georgia,1547.9516521771043
2022-03-25,Comoros,1417.8934276511109
2022-03-25,Ethiopia,1458.0059211355103
2022-03-25,Mali,1687.3008858698768
2022-03-25,Tunisia,1694.5450081213296
2022-03-25,Cameroon,1686.5730017133085
2022-03-25,Algeria,1746.972548319622
2022-03-25,Argentina,2027.3694219665333
2022-03-25,Venezuela,1669.0381782913628
2022-03-25,Congo,1436.811797141547
2022-03-25,Zambia,1526.0113252360964
2022-03-25,Uzbekistan,1605.876148177537
2022-03-25,Kyrgyzstan,1435.423277146406
2022-03-25,Latvia,1357.8311975828449
2022-03-25,Kuwait,1454.5156999363276
2022-03-25,Malta,1276.394845845181
2022-03-25,Azerbaijan,1368.179780166785
2022-03-25,Andorra,1133.3382611166683
2022-03-25,Saint Kitts and Nevis,1388.3241987122356
2022-03-25,Romania,1664.2517604431216
2022-03-25,Greece,1670.6824191853516
2022-03-25,San Marino,941.4214381765247
2022-03-25,Lithuania,1368.0735023301002
2022-03-25,Norway,1700.134148615663
2022-03-25,Slovakia,1640.1049608035983
2022-03-25,Tajikistan,1408.2837678188714
2022-03-25,Uganda,1542.8854603581517
2022-03-25,Alderney,1184.6599349241756
2022-03-25,Jersey,1695.630780789149
2022-03-25,Luxembourg,1431.706201991319
2022-03-25,Northern Ireland,1587.7212117499193
2022-03-25,South Africa,1617.7937097587958
2022-03-25,Guinea,1519.925959942378
2022-03-25,Trinidad & Tobago,1507.2669777611518
2022-03-25,Barbados,1309.8755043080603
2022-03-26,England,1963.4509610239124
2022-03-26,Switzerland,1902.742318984297
2022-03-26,Angola,1467.403842334784
2022-03-26,Guinea-Bissau,1494.012268586275
2022-03-26,Bahrain,1610.5879426696938
2022-03-26,Burundi,1441.971840579422
2022-03-26,Belarus,1466.9160842445974
2022-03-26,India,1384.7030657851105
2022-03-26,Central African Republic,1397.0918259117798
2022-03-26,Sudan,1419.8480465815478
2022-03-26,Croatia,1807.8551474067413
2022-03-26,Slovenia,1600.8399544744705
2022-03-26,Finland,1707.965909371564
2022-03-26,Iceland,1572.0152841408903
2022-03-26,Germany,1912.0598249981251
2022-03-26,Israel,1609.22403702585
2022-03-26,Gibraltar,1213.7537916991557
2022-03-26,Faroe Islands,1298.9528586322617
2022-03-26,Netherlands,1889.1673076700677
2022-03-26,Denmark,1883.3479500523483
2022-03-26,Mauritania,1458.0566965367939
2022-03-26,Mozambique,1431.1239524109683
2022-03-26,Qatar,1713.7279785598764
2022-03-26,Bulgaria,1545.7575635003839
2022-03-26,Ireland,1643.7069902639419
2022-03-26,Belgium,2011.6040730494788
2022-03-26,Singapore,1302.9778968513801
2022-03-26,Malaysia,1378.3003737270653
2022-03-26,Spain,1972.617141809938
2022-03-26,Albania,1583.520545601473
2022-03-26,Libya,1455.6318596526855
2022-03-26,Niger,1399.1269101617866
2022-03-27,El Salvador,1608.8595983336356
2022-03-27,Costa Rica,1762.5923019172342
2022-03-27,Canada,1837.2053020248334
2022-03-27,Jamaica,1621.2688272756805
2022-03-27,Honduras,1555.8306168868826
